"registro_id";"data";"empresa";"cnpj_empresa";"empreendimento";"uf_empreendimento";"categoria_documento";"fornecedor";"razao_social_fornecedor";"cnpj_fornecedor";"numero_orcamento";"item_documento";"codigo_fornecedor";"descricao";"unidade_documento";"quantidade";"preco_unitario_cotado";"valor_total_linha";"desconto_pct_documento";"diferenca_total_menos_qtd_unitario";"natureza_preco";"unidade_pendente";"tipo_documento";"pagina";"arquivo_id";"arquivo_nome";"fonte_url";"arquivo_codigo"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:1";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"1";"002335";"OLEO LUBRIFICANTE WD-40 C/ 300 ML cod.2304";"un";"2";"56,67";"113,34";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:2";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"2";"002056";"PREGO POLIDO 150GR C/CABECA 15X15";"un";"1";"6,99";"6,99";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:3";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"3";"004552";"PREGO GALVANIZ 17X21 BELGO 100GR c.cabeca c.128006";"sc";"1";"6,94";"6,94";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:4";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"4";"004168";"COLA BRANCA UNIVERSAL 1000 GR CASCOREZ cod.8778";"un";"1";"63,3";"63,3";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:5";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"5";"005558";"CLORO P/PISCINA 200 GR TABLETE cod.8451";"pç";"5";"13,57";"67,87";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:6";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"6";"004452";"ESTOPA DE PANO ""pacote"" 1 kg cod.28040";"un";"5";"9,55";"47,73";"15";"-0,02";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:7";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"7";"000206";"CAP ESGOTO 150 MM cod.11654";"pç";"3";"31,36";"94,07";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:8";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"8";"006477";"MARTELO PEDREIRO 27 MM C. FIBRA FERTAK 10824";"un";"1";"44,82";"44,82";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:9";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"9";"005125";"BROCA ACO RAP 03,0 MM IRWIN 6540";"un";"2";"9,73";"19,45";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:10";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"10";"000764";"BROCA ACO RAP 06,0 MM IRWIN c.6544";"un";"2";"13,1";"26,2";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:11";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"11";"000768";"BROCA ACO RAP 08,0 MM IRWIN cod.6548";"un";"2";"22,49";"44,98";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:12";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"12";"008390";"ESPUMA DE POLIURETANO 500ML 320G MUNDIAL 2693";"un";"1";"29,68";"29,68";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:13";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"13";"000539";"FITA ADESIVA CREPE BEGE 48MMX50MTS ADERE c.7058";"un";"3";"17,67";"53,01";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:14";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"14";"000747";"FITA DUPLA FACE 12MMX2,00 MTS. 3M cod.9481";"un";"5";"30,05";"150,24";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:15";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"15";"004985";"LUVA PEDREIRO POLIESTER PRETA TATIL HANDEX c.13720";"un";"5";"6,28";"31,41";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:16";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"16";"000973";"EMENDA P/MANGUEIRA JARDIM IRRIGACAO 1/2"" MTX 16457";"un";"5";"6,06";"30,3";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:17";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"17";"002560";"LUVA PEDREIRO MALHA PIGMENT PRETA FERTAK c.7319";"un";"5";"4,54";"22,7";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:18";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"18";"008393";"PU 40 SELANTE 400 GR ( CINZA ) c.23914";"un";"3";"19,11";"57,32";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:19";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"19";"007903";"THINNER   900 ML ( 2750 ) ANJO cod.9825";"un";"1";"30,24";"30,24";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:20";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"20";"001538";"JOGO CHAVE ALLEN 1,5 A 10,0 THOMPSON cod.5303";"jg";"1";"25,58";"25,58";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA:21";"2026-08-26";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"057780";"21";"007714";"COLA INSTANTANEA TEKBOND 20,0 GR cod.3380";"un";"1";"15,4";"15,4";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA";"Orç Litoral - 981,57.pdf";"https://drive.google.com/file/d/1qNohQs4nU6o3BEKb3BI99DFVH0i7ntjA/view";"app/DadosLitoral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:1";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"1";"286";"ACUCAR 1KG";"UN";"3";"4,9";"14,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:2";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"2";"6492";"CAFE MELITA TRADICIONAL 500G";"UN";"6";"35,9";"215,4";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:3";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"3";"5957";"ESSENCIA 10ML PIMENTA ROSA";"FR";"1";"15,9";"15,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:4";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"4";"7669";"ESSENCIA 10ML ALECRIM SILVESTRE";"UN";"1";"15,9";"15,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:5";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"5";"7555";"ESSENCIA 10ML FLOR DE CEREJEIRA";"UN";"1";"15,9";"15,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:6";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"6";"287";"FILTRO DE CAFE 103";"UN";"2";"5,5";"11";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:7";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"7";"279";"INSETICIDA AEROSOL PRO INSET 350ML";"UN";"1";"11,99";"11,99";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:8";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"8";"7488";"VASSOURA 1,1M V35 CONDOR CABO DE CHAPA";"UN";"2";"13,9";"27,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:9";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"9";"7149";"PANO UNIDADE DE MICROFIBRA SUPER 60X80 NOBRE";"UN";"1";"19,9";"19,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos:10";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"10";"6090";"MULT GRAX 5L (1ML/M3)";"BB";"1";"179,9";"179,9";"";"0";"unitario_cotado";"false";"orcamento";"";"1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos";"Orç Canaveral - 528,39";"https://drive.google.com/file/d/1S7qGBciD_bC57bzhw4VpcAI2vOy6Egos/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:1";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"1";"8971";"REFIL C/6 GEL ADESIVO SANIT. COALA LAVANDA";"UN";"4";"15";"60";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:2";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"2";"249";"ÁLCOOL LIQUIDO 70% 1 L HOSPITALAR ITAJUBA/VALE";"UN";"2";"8,85";"17,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:3";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"3";"8490";"BOM AR LEVEUZE 400ML CAPIM LIMAO";"UN";"3";"9,9";"29,7";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:4";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"4";"7704";"SAPONACEO CIF 250ML";"UN";"2";"11,9";"23,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:5";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"5";"8180";"AROMATIZANTE COALA 120ML ALGODÃO";"UN";"2";"14,9";"29,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:6";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"6";"7930";"DESINFETANTE CANAVERAL LAVANDA 5L";"BB";"2";"15";"30";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-:7";"2026-08-28";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de consumo";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"CANAVERAL PRODUTOS DE HIGIENE E LIMPEZA";"07.052.432/0001-95";"0";"7";"6185";"ESPONJA CONDOR 11X7.5X0.20 PACK C/4";"UN";"2";"3,4";"6,8";"";"0";"unitario_cotado";"false";"orcamento";"";"1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-";"Orç Canaveral - 1.595,72";"https://drive.google.com/file/d/1zYv7vMJZDTRVdd_bIaVoHQk-0RwqCWH-/view";"app/DadosCanaveral.gs"
